Date;prices_EMU Equity Mid-Cap;prices_EMU Equity Mix-Cap;prices_EMU Equity Small-Cap;prices_EMU Equity Small-Cap Growth;prices_EMU Equity Large-Mid-Cap Growth;prices_EMU Equity Large-Mid-Cap Quality;prices_EMU Equity Large-Mid-Cap Value;prices_EMU Equity Large-Mid-Cap Low volatility;prices_EMU Equity Large-Mid-Cap Income;prices_Global Equity Large-Cap;prices_Global Equity Mix-Cap;prices_Global Equity Small-Mid-Cap;prices_Global Equity Large-Mid-Cap Growth;prices_Global Equity Large-Mid-Cap Income;prices_Global Equity Large-Mid-Cap Low volatility;prices_Global Equity Large-Mid-Cap Momentum;prices_Global Equity Large-Mid-Cap Multi Factors;prices_Global Equity Large-Mid-Cap Value;prices_Global Equity Large-Mid-Cap Quality;prices_Europe Equity Large-Cap;prices_Europe Equity Large-Cap Low volatility;prices_Europe Equity Mid-Cap;prices_Europe Equity Small-Cap;prices_Europe Equity Small-Mid-Cap;prices_Europe ExCH Equity Large-Cap;prices_Europe Equity Large-Mid-Cap Growth;prices_Europe Equity Large-Mid-Cap Income;prices_Europe Equity Large-Mid-Cap Value;prices_France Equity Large-Cap;prices_France Equity Small-Cap;prices_France Equity Small-Mid-Cap;prices_France Equity Small-Mid-Cap Growth;prices_France Equity Small-Cap Growth;prices_France Equity Large-Cap Growth;prices_EMU Equity Large-Mid-Cap;prices_US Equity Large-Cap;prices_US Equity Large-Mid-Cap Growth;prices_US Equity Small-Cap Value;prices_US Equity Small-Cap;prices_US Equity Large-Mid-Cap Value;prices_US Equity Large-Mid-Cap Multi Factors;prices_US Equity Mid-Cap;prices_US Equity Small-Cap Growth;prices_US Equity Large-Mid-Cap Income;prices_US Equity Mix-Cap;prices_US Equity Large-Mid-Cap Quality;prices_US Equity Mid-Cap Growth;prices_GBL Emerg Equity Large-Cap;prices_GBL Emerg Equity Mix-Cap;prices_GBL Emerg Equity Large-Mid-Cap Income;prices_GBL Emerg Equity Large-Mid-Cap Growth;prices_GBL Emerg Equity Large-Mid-Cap Value;prices_BRIC Equity;prices_Japan Equity Large-Cap;prices_Japan Equity Mix-Cap;prices_Japan Equity Large-Mid-Cap Value;prices_Japan Equity Large-Mid-Cap Growth;prices_Japan Equity Small-Mid-Cap;prices_Japan Equity Small-Mid-Cap Value;prices_GBL Emerg Equity Small-Mid-Cap;prices_Europe Equity Mix-Cap;prices_GBP Corporate Bonds;prices_GBP Corporate Short Term Bonds;prices_GBP High Yield Bonds;prices_GBP Diversified Bonds;prices_GBP Diversified Short Term Bonds;prices_GBP Flexible Bonds;prices_GBP Sovereign Bonds;prices_GBP Inflation Bonds;prices_JPY Blend Bonds;prices_Nordic Blend Bonds;prices_NOK Short Term Bonds;prices_NOK Very Short Term Bonds;prices_DKK Domestic Bonds;prices_DKK Domestic Short Term Bonds;prices_CHF Blend Bonds;prices_SEK Diversified Bonds;prices_SEK Corporate Bonds;prices_EUR Corporate Bonds;prices_EUR Corporate Short Term Bonds;prices_EUR High Yield Bonds;prices_EUR Subordinated Bonds;prices_EUR Diversified Bonds;prices_EUR Diversified Short Term Bonds;prices_EUR Flexible Bonds;prices_EUR Inflation Bonds;prices_EUR Long Term Bonds;prices_EUR Very Short Term Bonds;prices_EUR Sovereign Bonds;prices_EUR Sovereign Short Term Bonds;prices_Europe Blend Bonds;prices_Europe Emerging Bonds;prices_Global High Yield Fixed Maturity Bonds;prices_Global Corporate Bonds;prices_Global Diversified Fixed Maturity Bonds;prices_Global Flexible Bonds;prices_Global Blend Bonds;prices_Global Inflation Bonds;prices_USD Corporate Bonds;prices_USD High Yield Bonds;prices_USD Diversified Bonds;prices_USD Diversified Short Term Bonds;prices_USD Flexible Bonds;prices_USD Sovereign Bonds;prices_Asia Bonds;prices_Emerging Market Bonds;prices_Emerging Market Corporate Bonds;prices_Consumer Staples Equity;prices_Infrastructure Equity;prices_Materials Equity;prices_Energy Equity;prices_Health Care Equity;prices_Ecology Equity;prices_Information Technology Equity;prices_Financials Equity;prices_New Energy Equity;prices_Basic Resources Equity;prices_Water Equity;prices_Biotech Equity;prices_Private Equity;prices_Communication Equity;prices_Utilities Equity;prices_Metals & Mining Equity;prices_Asia ExJapan Equity Mix-Cap;prices_Asia ExJapan Equity Mix-Cap Growth;prices_Asia ExJapan Equity Small-Mid-cap;prices_Asia Pacific ExJapan Equity Mix-Cap;prices_Asia Pacific ExJapan Equity Mix-Cap Growth;prices_Asia Pacific ExJapan Equity Mix-Cap Value;prices_Asia ExJapan Equity Mix-Cap Low Vol & Income;prices_Asia Pacific ExJapan Equity Mix-Cap Low Vol & Income;Explaining_Price;OurPrice
2007-07-05;329.5401705703804;484.16136525508176;232.5601847910354;660.8692261259297;408.3333032704497;229.0406215014713;460.0649805467268;256.14030447216624;293.93162729025636;1207.9313118147932;615.2795259930731;736.5697397050978;6715.000944983861;833.696996712132;326.54594257618436;312.2572333649578;202.2649024916846;837.990025014283;177.85573751694915;1124.5856970230236;275.58441839635026;477.4838617073786;754.4742512226276;609.0529745853589;178.90400711196912;602.8670423387664;757.0151240424741;587.7589577590562;593.0090099237304;155.24197205540938;541.6517379672351;559.9233106566762;265.1189751037871;195.5701422270763;153.74972245449666;3110.166806430045;2676.7855276001096;158.72769945824274;2251.9828753952065;2026.650563427532;284.90129896377897;1356.311543025937;443.565738369488;305.5502673117422;173.72483841009225;117.11219360783596;573.1792954819603;301.88452490477965;1085.6787618213034;213.7464397863189;1181.6388725643258;33558.75546232372;212.59343515339333;735.1600589081876;606.4944684725979;117.09507879795568;357.49358873282057;647.8410069027598;183.16123823282143;291.5280220182502;500.768022822716;370.92388151869517;121.63022497376006;171.68049280403025;192.15475347965702;110.56026372854252;105.51938376621429;168.3093409946624;178.89366850328426;113.87552809191364;111.6707760053726;108.34514949217841;110.79027701748268;151.99854918111313;105.91434027119702;216.42818417968112;109.16241765678663;178.0838260603036;371.5522937709856;171.23137603985128;215.5972300855589;151.46654638245286;415.95372706461745;301.2929971033339;303.42835244339136;150.50108282856442;243.68814477734446;238.0518245463696;277.4142079086282;307.11755768354703;252.9353836141724;230.10172740249013;225.61067505963462;225.3920395719387;261.9559758344479;418.8010956208997;672.5359689874233;196.32125373831508;159.07411518386806;147.10300842111232;824.0020126154233;164.6645527624672;187.75185469907345;232.05810420092598;251.06260956393638;220.78162763560653;117.50196077159059;446.5452891014809;412.0452087234482;294.29616218698726;660.5016302164446;636.5576628810506;690.4088311772937;843.4039795716693;1916.7457414621356;572.4848651012221;552.3207361217601;290.853921546828;470.4459202777351;274.1645062730212;156.22035725116064;326.0577104051125;1057.6228082444536;2561.519971716033;628.5933210365932;702.6066259595526;1005.6226933077116;3723.6221519553933;295.79167886307613;302.68732719845866;706.1688216113329;0.008163;137.7100000000002
2007-07-06;330.86123807024535;485.66225100283316;233.3845983560344;664.5020122319318;409.0412599294097;230.36359583461063;461.081943362082;257.0986586844199;294.7154959903934;1209.985274831318;616.3399511742051;738.2158367781108;6723.463682127228;834.5755418960119;326.172617956128;312.9199358715026;202.1487294655968;839.0607790564267;177.64158297560294;1127.2900149454906;276.3957462616888;479.22488953905054;755.7480792052403;610.784514748682;180.4626657682337;603.0344411783409;757.8469710953101;589.2084476362247;595.0609241685902;155.50494626033841;542.4479528108778;561.0982687246088;265.3953345879387;196.78658116115315;153.74972245449666;3117.7311195026036;2686.2700481179113;159.18034793837862;2255.773866850621;2031.237191808956;286.07239190847645;1360.185699124413;447.66884167451695;306.66503832350566;174.3874939899297;117.9418610847521;577.3650336923257;303.12306341232653;1091.2323715631655;214.3404736664111;1195.336868552896;33826.24229078437;214.44526509811593;731.6624116526123;605.0998046039168;116.81026647134331;357.10812781289786;642.5747778140561;181.42722146884643;293.09124059296823;501.5190902844665;370.442248519383;121.50913848845828;171.643910692921;191.79466593414205;110.5749369700642;105.44928798416453;168.0579858222509;178.64871322818004;114.8806663057935;111.59354488237528;108.36291491666007;110.804105484027;151.85535106273568;105.93054811714548;215.95450013297435;109.06631376607989;178.0661780846303;371.13308900712957;171.21260933772427;215.49519914589882;151.40200239397018;415.4865572342828;301.2387997020417;303.3332717821678;150.37638797062314;244.1553214979189;238.06704632661138;277.1449374667467;307.07932892408974;252.5832786655197;229.9455982885859;225.74722964853686;224.8508745309311;262.5828683806915;418.41968252260637;671.1500474410268;196.316745233984;158.6123896039467;147.0573641679618;821.5572180418184;164.63854000806558;187.4949289790044;231.68945696762302;250.8793621184679;220.70422184903182;117.42825002807596;448.03455893787054;412.63157586344096;294.81882715799304;664.869565028942;636.5880261961651;692.513310393336;846.2187201985417;1919.5002128662927;575.3694139484222;556.9206657347978;291.8031705464838;469.4971293148945;276.38971259956617;156.02117859173978;325.87587109496974;1070.7053928892894;2574.873427469048;633.6104472006638;703.1340691286067;1010.3851624047957;3750.038601017951;298.98707008807185;305.230227785499;709.0983979096509;0.008761796714579053;138.72000000000023
2007-07-09;332.02981806617737;487.2495633329035;234.42558544238116;668.054038495025;410.92357091384895;231.46924080762048;463.6930249249825;258.10967968378884;295.7691600719077;1213.3363258053282;618.6180203163303;741.8309940291142;6746.835679200872;836.7128557589618;327.1366130563725;313.8192299817464;202.63678241417733;842.1283375189479;178.35942330361718;1132.6412479690966;278.2726757090774;481.33446373265843;759.0778483633676;613.3342258213577;180.4745192282639;606.5877078476884;760.9138174074849;590.667808316867;596.4524992530063;155.9082150288444;544.0459523629437;563.6938901578542;266.45254100726856;196.99675116127716;153.73026978840412;3119.4471336392908;2693.043797296797;159.62852187137338;2263.099151054621;2034.138577103599;285.95354306908484;1362.826330227817;448.49270757462386;306.86821936928914;174.68333334087967;118.08487127816466;578.824148291468;306.7994817077705;1104.2153447947617;216.74904358156857;1206.4823095520662;34141.532360229096;217.24281822001373;735.5580188074198;610.06025153134;117.65480396490742;360.0874045095932;647.3811178326378;182.93342462094188;295.7866913483685;504.18719525331045;369.9957417869796;121.35111663721416;171.68540085890356;191.73674245840638;110.74040573159418;105.45759987070643;167.78479080371142;178.47727560163258;117.92095483028177;111.84657143812063;108.40977525882342;110.84681555216889;151.8491549583918;105.92407213591477;215.85884121038686;109.09118160086516;178.08237798243684;371.1590751250589;171.25177828779698;215.47702433267816;151.41155639833553;415.51812681849344;301.3214670765073;303.39469155743456;150.4848669423375;244.77151725727958;238.13252652077873;277.35231436275797;307.1772152539578;252.39689089707;229.97057658009464;225.28471204709598;224.55218585594776;262.22535497517816;417.7922586723391;670.323825444315;196.09727061920086;158.53566290501226;147.02942998720738;821.4772012080368;164.616629822706;187.5154502752651;231.77846183453832;250.93817274690028;220.490212347268;117.38944095681587;448.67546055481824;412.51874599733657;296.6167299488925;669.0244193811274;636.026652452258;695.1370884842502;848.7119951732379;1918.4480631311865;584.6486118728002;563.5283232752173;292.61793372669985;469.3385667936592;275.28687340767533;156.83878736464962;325.6155835824597;1087.0641728949504;2611.4813935714897;644.78109744878;709.5885707852327;1021.296541308794;3793.754167281065;301.6063511397398;310.365327204063;716.3841352585916;0.008101;138.8000000000003
2007-07-10;330.8806618781754;484.2340917097477;233.69438517768776;665.8655696602933;408.65648445816237;229.23904865791943;460.1121684936818;255.47252164086518;294.42581098605194;1211.4187822737524;618.2729976588466;742.0763766018836;6737.558860034487;835.1704289771553;323.9019801831361;314.0344971503158;202.4020327906841;837.2336419886653;177.59560774290074;1124.3318696019194;276.0721453779467;478.7674188911872;757.1965286635831;610.2995302946541;178.49877716159278;604.1085861329975;756.3523401293241;588.273621563139;591.356267163654;155.27496208194827;543.8537560892637;562.711568945464;265.57650124352796;194.64217344979718;153.2887515083846;3093.7808821054928;2671.496243121972;157.58258212130738;2242.478734536848;2015.4717919764628;284.4420844959963;1360.2091500064355;442.89876283139785;304.5574676683337;173.77598476462458;116.60619069641977;571.9751101817019;306.61357852766537;1103.1478716176418;218.1200397676341;1204.3675512002458;33904.83488592509;216.2051220205919;735.8453679391246;609.1775494558997;117.26681336658908;358.0862616413498;645.6287468496388;182.41650382840007;296.01974996945955;502.08958213202567;371.0340529581897;121.33264998190909;171.67733070019008;192.18455474640209;110.93000937679048;105.72388378713079;168.33018022240137;179.36798314541232;113.8831641116182;111.20083559053666;108.41193990686074;110.863376520426;152.02501738574875;105.94028817638224;216.23926684940508;109.2735463629193;178.11484332268589;371.60884733594634;171.30190327837818;215.24057197187489;151.4253222453046;416.085742622145;301.4549168930637;303.7000125085642;150.92979148912332;243.9694850284677;238.15389647113813;277.64061117331954;307.32675753476485;252.8858270280784;230.6559327977061;225.51026848193317;225.29030658359767;262.5835704164754;419.0575756574096;672.9365760272203;197.5185441694297;159.16783289264762;146.64704604974062;823.3073071000215;164.71251016621912;187.6101939900891;231.81377466335098;251.21572626726436;220.9029837922767;117.5182384611862;447.2472479234103;413.07558479222985;296.4037517826748;667.1592164684174;633.7167026167393;691.800912265217;844.3880318299601;1914.9846245841595;581.904457648179;561.2172591233876;291.594199565469;468.00771134759833;277.0372912433297;156.44059777162997;323.9108744433858;1088.7652077588518;2620.0449085267296;645.9313393959277;715.5031190588304;1025.0306833407758;3810.390496491009;301.5204721623905;310.7308312520148;717.1558584341052;0.008140999999999999;137.62000000000026
2007-07-11;329.99144949857134;481.88503591493685;232.64861453526584;662.2467938035901;405.951470643952;228.1829664123618;456.9938636610388;254.53706645864318;292.83054985535136;1209.5155722085108;618.0614785250971;741.0925818002804;6725.738675731534;832.9498883478212;324.10160228905687;314.32564330482614;202.41516698139003;835.980761215699;176.7127363519838;1117.2764417462322;273.5635035796733;477.60506591423325;751.9616001273594;607.5725103456695;177.961510271544;600.5064391330592;751.2317453810626;583.2858617535737;588.0316843682692;154.77917532311858;540.7317576908471;559.7224039689489;264.54833993875354;193.91681482594336;150.11386062633292;3090.0822708276123;2669.992716316309;158.37714945481122;2235.9811328238097;2011.2402801315839;283.14675263582933;1348.3886398979153;443.0603661761882;303.39448199630544;173.41388055330293;117.2888935730392;574.6769427035682;304.40885327687795;1100.8856111903683;216.22773519420016;1201.0290158995806;34004.74277763116;215.6019240685857;727.3520793053972;606.002823987228;115.97358618067776;356.64499876961105;643.3756285715225;181.25858567206944;294.84395953823713;499.1711532382949;372.8493760509346;121.7863021572989;171.27839414177825;192.7211019785626;110.8860459134622;106.05912775104645;169.62634147868715;181.4631877222388;115.2017653297807;111.30080753635187;108.43122814886112;110.88162020322348;152.4146447070797;106.00375278249149;216.4030066627905;109.46543697893415;178.20277103521647;372.02884451045236;171.2880560620058;214.5538932443663;151.24932056434486;416.8423225826545;301.47188500480974;303.601168477004;150.99832284878215;245.0793766412273;238.18090431547552;278.25312389145216;307.38606422891985;253.4621928867183;231.72117218018283;225.78455960177743;226.2451461870305;265.7030460934252;421.4616294877822;677.0590803507787;198.65750593880009;159.52319417179902;146.29100621962348;824.9586950339507;164.79138180103976;187.94371313547882;232.36928225180282;251.74642346288343;221.6467959187216;117.83300804764356;447.55810971662163;412.90804254348745;295.3900081791408;666.626858965419;634.4334049116057;692.5973574014197;844.8764305496718;1899.4066608984162;580.9626162187643;560.8761006737402;292.5881399718872;469.01307506729364;276.91819637485213;156.57009533461348;325.0796778646711;1084.37646990978;2601.8870460782473;638.9415353819201;717.638166473665;1020.8372419627503;3799.2128122723275;299.8886567200516;307.9913899767627;711.8845694179379;0.008216;138.53000000000026
2007-07-12;332.41850410572033;486.87239130806;234.5796266967326;668.5622479322424;409.6103236920895;231.75673551083165;461.10538086369104;257.8765407670713;294.9772330872075;1218.0017871510186;622.7695144727495;746.862936372443;6777.876536565495;838.9462570940947;328.28715906908695;315.71673007621087;203.12525036091702;844.5262213607201;178.30080339946338;1127.4547809673;276.9184709209459;481.8541802721024;755.8207365563272;612.3671818000796;180.0064213928376;606.0380668256489;756.5612903144246;587.8548683692716;595.7310802839297;155.70420529096626;542.8253459052822;563.0888734045062;265.8122660525772;197.0070205787665;151.5455941968927;3133.3277113904637;2706.359526824334;160.71029227016885;2266.53297156017;2037.116298159879;286.65396344523623;1358.8441603078031;450.10918167276674;307.2541603454227;175.33245749998184;119.34421872655227;583.0849539974729;308.67892137400787;1115.2622313922593;218.3208265698377;1215.636183690259;34668.64242201662;219.8373288989584;725.7136424039849;604.302834087276;115.89401376127368;353.07454598958657;637.5680477097777;180.54180435187052;297.30751552988505;501.98657674093147;372.5621357124266;121.72678762655994;170.88829951486875;192.7222996972803;111.12286397721806;105.894215910971;169.76849652393238;181.50730202449853;116.68984737574335;111.71799527725169;108.44388498551154;110.89328422675571;152.18256971680103;105.97272067743437;216.1257605684016;109.29885335464253;178.2625511806248;371.5580662654012;171.21745767734257;214.26956241500926;151.35639580733843;416.50920851607225;301.43062330634893;303.4472270398258;150.67199498332275;244.3555426132914;238.19091419615836;277.85810277319734;307.38556569995825;253.23375594435933;232.45771106004415;225.6984224081532;226.3069404754096;267.5259662003463;421.5450690357982;677.6023896719145;198.4584923909584;159.14705124277506;146.35652196020698;823.6434259467999;164.6470458477134;187.96806984071281;232.69633600267852;251.48476875934531;222.03664324268215;117.9336769313616;452.4888660456266;413.64463913671455;300.09347641581553;675.9557253364121;639.9814219098737;701.4211324416251;856.8806224297795;1914.8897228080955;589.5496905087501;570.0558201967151;296.1191553360688;472.09449669375016;276.42977150132253;157.92307327354797;328.4805650118513;1095.3107551945204;2622.5988906539906;643.3052407747538;719.5207476389992;1026.385796888277;3810.127861352049;302.3779468853752;309.84558332739965;714.2589170179609;0.008187999999999999;140.44000000000023
2007-07-13;332.24461734712816;488.1281666396978;235.6214175340812;668.8829855074828;411.9912778555457;232.61867520785825;464.168857230087;258.60448543469363;297.33398094399917;1228.1872374427785;627.5814570911973;751.6846141784348;6837.924818505382;847.4564388919963;330.6410379342605;317.6848089764212;205.05200304757983;850.7174269947297;180.08070387461467;1134.965137642045;279.7426782911884;482.90510843696256;759.9651381474663;614.8058540431749;180.7197452618333;609.7322356766667;761.4855142973837;592.8022907952187;598.4446337519956;156.03573601503737;544.9798891521068;565.1755195606416;266.5755767723259;197.530277523336;151.5455941968927;3160.774798434325;2726.414263425368;160.77595269066563;2277.3914740774144;2052.383459966949;289.5631498856703;1372.0370568536189;452.79848738146245;309.70582143521784;176.79736137070495;119.64698708131263;585.9260405996853;313.3716314628748;1129.1909021157926;221.7457369423293;1234.8881040363924;34891.689075917835;222.90821418053315;734.9160620217433;609.472124569028;116.74296696863638;358.8783411121262;644.006477165812;181.59677891929127;300.5957823338745;504.98649233369986;371.29832556219344;121.52357762073052;170.8617292354172;192.5144987664016;111.08223043713957;105.73200875186212;169.09976615529513;180.0804363867593;114.19781904648157;111.99866418137114;108.46330173808695;110.9091128182548;151.9441857132537;105.98893713802073;215.8979925569881;109.35437933929435;178.2221092717958;371.17007502580947;171.20519705196986;214.23585519057858;151.26050127583017;416.01410131077756;301.4270390105976;303.5406420026653;150.6497621137056;244.0481085289841;238.21592839049384;277.6198796743729;307.4423953200101;253.06155070175203;232.8996127009134;226.0631427800404;226.08300710844657;267.49463034153916;421.3271874631182;677.1609648789042;198.38180042977402;159.08677996385015;146.62096021858184;823.099882570867;164.66191540491303;188.07712581986303;232.27732481252053;251.19376685561454;222.10616584981076;117.971436064947;453.72916511053717;417.4041156245535;303.5686219719411;682.4258914140024;642.0895320390533;705.8936384669896;862.8773222762295;1941.948789643006;593.2280747873978;574.7256153983155;296.86498480244427;474.95973276308507;277.70948705254267;159.0622140608711;330.53060074407534;1106.749425752831;2662.039083295387;654.4789652082969;726.9916964464093;1039.6265565406254;3875.566696716516;306.07469076369955;315.9883126094318;723.0732114809058;0.008171;140.66000000000022
2007-07-16;332.6334315381504;489.29290009425534;235.8785821117445;668.4089279090879;412.1803676114306;233.5339510643876;465.42615966142034;258.35596863109004;298.2821310166003;1230.8790133585267;628.6065903142552;752.7304944986142;6845.94315042008;848.4658285974114;329.80568118402147;319.2488793608475;205.60104940701214;851.7375143003546;180.28168430745083;1136.2310594035018;280.3093542464935;483.975177013926;759.5887022020993;615.2620553725055;181.18143809634503;610.2012168850404;763.1357350879549;594.1870873930694;599.087272664591;156.09832164276685;545.6872965020716;565.3925108438708;267.136170109528;197.7173606086295;154.2996439637919;3161.604508980319;2727.7193294609065;159.87674232260346;2271.0858680353426;2049.8636116955013;289.2526413812364;1374.5518809932184;449.79058750683237;309.8394853528083;176.76656489692115;119.08762864197008;583.9499873251733;312.8956643939768;1127.0510111660233;221.3441350060221;1231.372076255593;34804.167910307115;222.46761893701844;733.8395709634012;609.3208724353045;116.74301633271713;357.9290450149226;640.8033039916853;181.45680304382824;300.3357505476094;506.119379198832;371.3552532815682;121.365536991488;170.9798757913401;192.54072231760586;110.90962516859942;105.66290706402486;168.98293652037003;179.79351704827968;113.70115824944702;112.2079742270677;108.50369193719273;110.95291929394844;151.97030986670163;106.0139586977791;216.1306836428976;109.40399811267902;178.0701448618434;371.610133318548;171.31090805968284;214.48373755917493;151.33829647276994;416.48061931788436;301.58651134724494;303.7652112200936;150.98848486383315;244.66051118376174;238.2972542204792;277.9632645465997;307.5908014663399;253.4851598357951;233.3188094150243;226.39335131292177;226.37228576077115;267.8854225463176;421.9634464773885;678.2109985548989;198.8348315338666;159.5159550109626;146.91833676963063;824.6981402818452;164.84346372114098;188.24866092481648;232.66795444612168;251.62106284500703;222.30414909997037;117.9892081701118;453.0355689518072;418.93470758210367;302.95326288396734;679.2998809624991;642.5944156621491;705.464241167961;862.378906693701;1950.1747156942806;593.0818296880673;574.0173101676528;295.741222019684;473.46764268579074;277.89108998091814;159.3516074193502;330.62531718825244;1099.558121813787;2642.0443314279396;648.206201372452;729.7620603592626;1036.6207585192387;3871.1612577538654;303.1399692490818;312.83163837915805;721.6125803833588;0.008211;140.64000000000024
2007-07-17;331.35369542425303;487.68428130649176;235.3613945177515;667.0203211624703;410.8833883759085;232.36277198859364;463.69233673262664;257.08969450683253;297.59754113551463;1228.0862907632818;627.0889719078804;751.2227701859906;6832.736680566002;846.0862656865919;328.1955219016458;318.6801659843128;204.99876159485146;849.3874175516147;179.70221521671382;1131.9292144038611;278.8517421850373;482.61440545153573;757.7668257362362;613.9742251499381;180.3958292321322;608.3694381377998;761.0814761294338;592.6294970259081;596.6352894424442;155.92261082959155;544.7088299155673;563.8864933177608;266.9842941964976;196.89965954259557;153.6980076198009;3160.103065775301;2727.5293317297533;160.54079674429633;2268.116934122169;2049.334098005027;289.1057730358468;1369.7568870481794;450.3632033889499;309.1220356412557;176.62890061483472;118.9918699893976;583.0564690132824;312.5547432425059;1125.425501725945;221.3584885935476;1231.6208343996002;34739.563658827974;222.1448702766112;731.9099994870547;609.2189595358856;116.73325380654684;358.11987147040657;640.9276513880698;181.15022561994246;299.91247761889537;505.171914877582;371.8617597473577;121.57288741930313;170.99631001794089;192.57865401237774;110.37798017570965;105.80565188362962;169.2676182710691;180.49540028473962;113.83267399358841;112.53963677073871;108.52103472963428;110.96927167226058;152.13065518988037;106.06955690147193;216.30320064906516;109.43358489070036;178.1106219755151;371.6889019765202;171.27511652255137;214.48889209949752;151.32760694250152;416.6534422131791;301.5776569777971;303.68954554642187;150.8987174897419;245.02270667335074;238.32564028042404;278.07123403726183;307.5840570990211;253.5156334474732;233.23406024779968;226.57327433654018;226.43888726391987;268.1605426367387;422.5701497453812;678.2028685599888;198.77727992619927;159.62473658913186;146.89447599042222;824.851652166053;164.77305870172898;188.2155114018243;232.81486516303158;251.83930584303909;222.24982703769555;117.99216946513808;451.6786971448729;417.2866063538185;301.55750138299635;674.495467880408;641.217906008796;703.1243458719716;863.5611664790541;1946.4608697089905;589.6947488479915;570.6705030948692;294.7818022541182;471.43401125227166;278.2860478564778;159.6405018753572;329.83753812307623;1090.7744839118973;2651.681867341187;651.0249791697519;733.0273609274641;1038.8691606168627;3878.1975936483423;302.4160378037321;314.1011685784449;724.5583152982426;0.008194;140.42000000000021
2007-07-18;328.9679108511583;483.5872388423063;234.26790397200162;662.6293067305388;407.57212560372454;229.3292984453744;458.96456358201226;255.40462283775574;295.3532674770232;1222.3823493541345;624.3488774753504;748.161596303944;6800.551684482099;841.9703448137282;325.86034614222353;317.94629557130764;204.33871733758903;843.927913872403;178.59818230919262;1122.2463760805301;275.87775423179204;479.6392013916871;754.3359936877633;610.6042880193635;178.0276082427484;603.3272454744732;755.3498689685747;587.7774815948268;588.9922929540377;155.0786718936295;541.8798173093213;560.2232354228638;265.8163728286422;194.002221815848;151.94272381788446;3152.3396432937884;2720.864352361037;159.62583531190938;2263.518470369997;2042.631696274256;288.90040242215406;1365.4159187476366;449.00515247687883;308.00256009658904;176.430687625946;119.04148003781336;582.176638072537;310.8155845948056;1119.7598622940986;220.3488333370157;1224.1210706084296;34601.57137957581;220.6682296069584;725.8302796517145;602.625369208513;115.4528987239238;352.986041378287;637.1040427407679;179.36811538271903;298.57876521629953;502.315395426098;372.19670929862883;121.51336299343993;170.79152562552437;192.64452713638929;110.19292834191351;105.85629704820292;169.74486519184146;181.40178303324765;114.04042152180824;112.00997817919477;108.532337554248;110.98437640684362;152.24856348336417;106.05427684040916;216.579326874164;109.4856596025298;178.12463309727175;371.8362442151267;171.28364513504837;214.33355688418808;151.34878030300968;416.9187935895903;301.61931216351275;303.8747137886428;151.16924643803094;245.48150631266057;238.34552417587693;278.35791218308214;307.65746700117705;253.84715584618786;233.2784107032143;226.46594276683425;226.55609075023318;266.9869814970189;423.2706961094139;678.9863712731209;199.49121072714348;159.7270256013521;146.4974233133224;825.5014106663402;164.827921154674;188.1487770187116;232.80837723612385;251.75460214949214;222.250896709121;117.9689786421048;449.79474788055984;416.8460321270828;299.09824642299833;673.8385097582415;638.3383814187457;699.2767422684634;859.3857357416614;1932.5258720674499;586.0205211577412;570.0997307095132;294.3585024750114;471.39797256071387;277.590980109066;158.53207480539484;328.65235299135554;1098.1147702102671;2625.5998941479347;642.7286057307648;729.261821934478;1031.1102970635677;3844.4874005579186;302.04358606121656;310.32579862195547;719.6781005117276;0.008187;139.88000000000022
